FID,altkleider,url_altkleider,dosen,url_dosen,glas_braun,glas_gruen,glas_weiss,url_glas,kunststoff,url_kunststoff,adresse,shape
awm_container_opendata.253,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Pfaffenhofener Pl. 1,POINT (687305.468900748 5333880.936398229)
awm_container_opendata.254,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Willibaldstr. 151,POINT (684716.9222006978 5333890.552398364)
awm_container_opendata.255,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Winckelstr.,POINT (690832.1497008208 5333894.715198022)
awm_container_opendata.256,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Aindorferstr. 91c,POINT (685990.5089007223 5333896.962598301)
awm_container_opendata.257,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Esperantopl.,POINT (689962.0755008025 5333912.995398076)
awm_container_opendata.258,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Hansjakobstr. 115,POINT (697126.8291009637 5333916.496797578)
awm_container_opendata.259,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Haderunstr. 10,POINT (684497.2604006939 5332912.572198378)
awm_container_opendata.260,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Nestroystr. 13,POINT (688502.2288007725 5332918.998498163)
awm_container_opendata.261,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Drosselweg 43,POINT (700778.2449010552 5332923.640397275)
awm_container_opendata.262,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Groschenweg 1,POINT (697355.9659009697 5332946.016797562)
awm_container_opendata.263,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,,,1,,3,depotcontainer-muenchen@remondis.de ,Haderunstraße 2,POINT (684682.8308006973 5332951.724098367)
awm_container_opendata.264,,,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,5,dsd@wittmann.de,Mauerseglerstraße 9,POINT (700333.0406010438 5332972.678997313)
awm_container_opendata.265,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Claude-Lorrain-Str. 18,POINT (691346.184500832 5332976.795097991)
awm_container_opendata.266,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Bad-Schachener-Str. 24,POINT (694785.9907009087 5332996.326297756)
awm_container_opendata.267,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Bad-Schachener-Str. 2a,POINT (694497.6229009023 5333012.976197777)
awm_container_opendata.268,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Martin-Behaim-Str. 15,POINT (688796.5546007784 5333035.426198144)
awm_container_opendata.269,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Hachinger-Bach-Str. 19,POINT (696278.8887009439 5333040.930897648)
awm_container_opendata.270,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Auenstr. 100,POINT (690881.0383008221 5333053.90639802)
awm_container_opendata.271,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Isartalstr. 4,POINT (690781.2157008196 5333257.157498026)
awm_container_opendata.272,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Rolf-Pinegger-Str. 12,POINT (684435.5635006927 5333261.435298379)
awm_container_opendata.273,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Schwester-Eubulina-Pl.,POINT (693052.3661008694 5333264.659097878)
awm_container_opendata.274,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Terofalstr. 76,POINT (683786.1664006806 5333297.160098409)
awm_container_opendata.275,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Menaristr. 22,POINT (685540.0192007136 5333300.580498322)
awm_container_opendata.276,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Gögginger Str. 2,POINT (695345.0666009218 5333316.211697715)
awm_container_opendata.277,,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Pfrontener Platz 29,POINT (687222.6510007464 5333246.033398235)
awm_container_opendata.278,1,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Kärntner Platz 5,POINT (686336.5816007289 5333378.748498281)
awm_container_opendata.279,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Mariahilfpl. 17a,POINT (692167.1619008498 5333379.713297938)
awm_container_opendata.280,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Siegenburger Str. 10,POINT (688205.9228007663 5333388.957398179)
awm_container_opendata.281,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Kapuzinerstr. 28,POINT (690463.129200813 5333436.082398045)
awm_container_opendata.282,2,awm@muenchen.de,1,dsd@wittmann.de,,,,,2,dsd@wittmann.de,Winkelmooser Str. 14,POINT (697252.832600967 5333438.565397571)
awm_container_opendata.283,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Nikolaus-Prugger-Weg 11,POINT (699319.3333010182 5333065.772997402)
awm_container_opendata.284,,,1,dsd@wittmann.de,,,,,1,dsd@wittmann.de,Bad-Kreuther-Straße 18,POINT (695568.539300927 5333071.3968977)
awm_container_opendata.285,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,St.-Cajetan-Str. 3,POINT (693389.2133008771 5333073.124897855)
awm_container_opendata.286,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Lipowskystraße 27,POINT (689243.9508007875 5333085.078298122)
awm_container_opendata.287,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Haderner Steg,POINT (684759.1136006989 5333090.960798363)
awm_container_opendata.288,2,awm@muenchen.de,,,2,2,2,depotcontainer-muenchen@remondis.de ,,,Großvenedigerstr. 23,POINT (696458.992400948 5333095.756997634)
awm_container_opendata.289,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,2,2,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Waldstraße 15,POINT (696889.4494009584 5333105.292897598)
awm_container_opendata.290,,,2,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Zenettistraße 2,POINT (690444.6616008128 5333116.642798046)
awm_container_opendata.291,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Westendstraße 302,POINT (686659.5259007353 5333139.576898265)
awm_container_opendata.292,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Weilerstr. 10,POINT (692606.6204008595 5333180.933097908)
awm_container_opendata.293,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Aschheimer Str. 15,POINT (694459.5579009012 5333245.911197782)
awm_container_opendata.294,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Kraelerstr. 13,POINT (688870.8274007798 5333256.19469814)
awm_container_opendata.295,2,awm@muenchen.de,1,dsd@wittmann.de,,,,,1,dsd@wittmann.de,Edeltraudstraße 57,POINT (700090.8251010376 5332659.311397336)
awm_container_opendata.296,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Zugspitzstr. 2,POINT (692410.4383008555 5332680.127397921)
awm_container_opendata.297,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Stiftsbogen 100,POINT (685012.0135007036 5332691.337098352)
awm_container_opendata.298,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,,,Ettenhoferstr. 2,POINT (684679.6604006983 5332702.139598368)
awm_container_opendata.299,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Germersheimer Str. 3,POINT (693395.1795008772 5332706.779497856)
awm_container_opendata.300,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Stiftsbogen 75,POINT (685156.8621007064 5332706.920098343)
awm_container_opendata.301,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Am Hedernfeld 40,POINT (683843.5164006817 5332714.541798406)
awm_container_opendata.302,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Stiftsbogen 58,POINT (685480.0449007126 5332715.827998328)
awm_container_opendata.303,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Echardinger Str. 93b,POINT (694951.4122009128 5332739.5025977455)
awm_container_opendata.304,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Am Bergsteig 6a,POINT (691998.7189008463 5332740.582997948)
awm_container_opendata.305,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Hinterbärenbadstraße 71,POINT (687627.1065007546 5332756.278398212)
awm_container_opendata.306,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Hinterbärenbadstr. 45,POINT (687903.9748007602 5332763.696498197)
awm_container_opendata.307,,,1,depotcontainer-muenchen@remondis.de,1,1,1,depotcontainer-muenchen@remondis.de,2,depotcontainer-muenchen@remondis.de,Margaretenstraße 22,POINT (688815.4338007788 5332781.636698144)
awm_container_opendata.308,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Am Hedernfeld 5,POINT (684144.6065006873 5332800.1874983935)
awm_container_opendata.309,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Sankt-Augustinus-Straße 4,POINT (697576.586100975 5332803.346597545)
awm_container_opendata.310,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Heinrich-Wieland-Straße 11,POINT (695932.7986009356 5332830.096097672)
awm_container_opendata.311,2,awm@muenchen.de,1,dsd@wittmann.de,,,,,3,dsd@wittmann.de,Häherweg 34,POINT (701076.454701063 5332834.6416972475)
awm_container_opendata.312,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Gotzinger Str. 17,POINT (689794.911900799 5332846.562598087)
awm_container_opendata.313,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Gartenstadtstr. 3,POINT (698727.5268010033 5332848.080397452)
awm_container_opendata.314,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Wolkerweg 4,POINT (685114.8383007054 5332867.816798345)
awm_container_opendata.315,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Schröfelhofstr. 134,POINT (685733.0547007173 5332883.304798315)
awm_container_opendata.316,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Postweg 2,POINT (699728.7051010284 5332885.915197368)
awm_container_opendata.317,,,,,,,,,,,Alramstraße 10,POINT (689546.062500794 5332890.436798102)
awm_container_opendata.318,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Schyrenstraße 4,POINT (691270.5325008302 5332900.600697996)
awm_container_opendata.319,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Edlingerpl. 1,POINT (691694.2100008396 5332908.347197968)
awm_container_opendata.320,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Hechenwanger Weg,POINT (686542.591000733 5333444.033298271)
awm_container_opendata.321,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Friedenstr. 10,POINT (693760.7005008853 5333486.85369783)
awm_container_opendata.322,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Garmischer Str. 138,POINT (687595.6476007539 5333488.952798213)
awm_container_opendata.323,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Sankt-Wolfgangs-Platz 1,POINT (693012.7600008686 5333491.555197882)
awm_container_opendata.324,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Blumenauer Str. 11,POINT (684092.5765006862 5333494.695198394)
awm_container_opendata.325,,,,,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Pfeuferstr. 3,POINT (689032.5830007831 5333527.600898131)
awm_container_opendata.326,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Baumstr. 19,POINT (691171.0646008283 5333532.619298002)
awm_container_opendata.327,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Ganghoferstr. 59,POINT (688939.3926007812 5333542.523998137)
awm_container_opendata.328,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Bavariastr. 1a,POINT (689547.0452007939 5333544.136098101)
awm_container_opendata.329,3,awm@muenchen.de,1,dsd@wittmann.de,1,2,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Am Glockenbach 14,POINT (691002.0334008244 5333552.552798011)
awm_container_opendata.330,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Mariahilfpl. 2,POINT (692278.4638008524 5333562.61019793)
awm_container_opendata.331,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,St.-Wolfgangs-Pl. 8a,POINT (693070.4822008698 5333563.996597877)
awm_container_opendata.332,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Schießstättstraße 8,POINT (689392.9554007903 5334693.671798108)
awm_container_opendata.333,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Am Moosfeld 4,POINT (697618.7561009757 5334701.557797537)
awm_container_opendata.334,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Schwanthalerstraße 106,POINT (689632.2790007953 5334720.7642980935)
awm_container_opendata.335,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Valentin-Linhof-Str. 2,POINT (698168.8808009891 5334740.627497493)
awm_container_opendata.336,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Bergmannstr. 13,POINT (688796.7911007782 5334765.915198143)
awm_container_opendata.337,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Perlschneiderstr. 1,POINT (683637.4729006777 5334775.573498415)
awm_container_opendata.338,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Friedenheimer Str. 33,POINT (686778.1559007374 5334800.933798255)
awm_container_opendata.339,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Weinbergerstr. 63,POINT (683258.0945006706 5334844.425798435)
awm_container_opendata.340,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Nigerstr. 1,POINT (693766.4204008852 5334857.915797825)
awm_container_opendata.341,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Ehrenbürgstr. 2,POINT (679595.845700606 5334871.515598593)
awm_container_opendata.342,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Elsenheimerstr. 15,POINT (687420.6885007501 5334880.341298221)
awm_container_opendata.343,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Agnes-Bernauer-Pl. 8a,POINT (685708.3257007167 5334887.494198311)
awm_container_opendata.344,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Elsässer Straße 9,POINT (693841.248000887 5334255.645797822)
awm_container_opendata.345,,,,,,,,,,,Kiem-Pauli-Weg 63,POINT (686991.0726007416 5334267.089898245)
awm_container_opendata.346,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Perlschneiderstr. 59,POINT (683261.1471006706 5334270.731998432)
awm_container_opendata.347,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Neumarkter Str. 77,POINT (695375.5553009221 5334279.785397712)
awm_container_opendata.348,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Am Moosfeld 74,POINT (698412.551600995 5334283.677197474)
awm_container_opendata.349,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Haidelweg 17,POINT (682759.0885006615 5334296.858798456)
awm_container_opendata.350,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Nußbaumstraße 10,POINT (690762.5839008192 5334304.922698026)
awm_container_opendata.351,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Camerloherstr. 166,POINT (684812.1207006995 5334306.751198358)
awm_container_opendata.352,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Trappentreustr. 44,POINT (688505.1052007722 5334339.040198159)
awm_container_opendata.353,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Westendstraße 181,POINT (687697.3831007557 5334352.733198206)
awm_container_opendata.354,,,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Johannispl. 11,POINT (693257.9668008739 5334371.064097861)
awm_container_opendata.355,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Zschokkestr. 36,POINT (687365.3082007491 5334375.424098224)
awm_container_opendata.356,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Neumarkter Straße 21,POINT (694898.6086009112 5334402.337497746)
awm_container_opendata.357,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Riegerhofstr. 9,POINT (685966.2049007218 5334588.6818983)
awm_container_opendata.358,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Elsenheimerstr. 48,POINT (687603.3299007538 5334606.349998211)
awm_container_opendata.359,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Von-der-Pfordten-Str. 46,POINT (685685.9419007162 5334628.077898314)
awm_container_opendata.360,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Schusterwolfstr. 39,POINT (683293.3175006714 5334630.574698432)
awm_container_opendata.361,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Einsteinstr. 74,POINT (693758.2695008849 5334643.1122978255)
awm_container_opendata.362,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Martin-Kollar-Str. 1,POINT (698023.9732009856 5334649.929097505)
awm_container_opendata.363,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Leonhardiweg 63,POINT (699083.1896010117 5334653.140897417)
awm_container_opendata.364,,,2,depotcontainer-muenchen@remondis.de ,,,,,4,depotcontainer-muenchen@remondis.de ,Fischer-von-Erlach-Straße 25,POINT (684480.6313006934 5334655.887498376)
awm_container_opendata.365,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Josephspitalstr. 12,POINT (690935.8203008228 5334657.869398014)
awm_container_opendata.366,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Trogerstr. 6,POINT (693596.9978008813 5334680.560397837)
awm_container_opendata.367,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Schrobenhausener Str. 10,POINT (686878.5546007395 5334680.56839825)
awm_container_opendata.368,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Westendstr. 157,POINT (688121.2280007643 5334692.267798182)
awm_container_opendata.369,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Oslostr. 12,POINT (700097.9946010372 5334418.749197331)
awm_container_opendata.370,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Maria-Montessori-Str. 22,POINT (700687.2508010524 5334432.489697278)
awm_container_opendata.371,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Lehrer-Wirth-Str. 14,POINT (700429.1230010459 5334432.730297302)
awm_container_opendata.372,,,,,,,,,,,Astrid-Lindgren-Straße 16,POINT (701293.5244010682 5334444.521797223)
awm_container_opendata.373,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Wilhelm-Riehl-Straße 39,POINT (687050.2603007428 5334464.41319824)
awm_container_opendata.374,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Bavariaring 12,POINT (689859.3999008002 5334466.14869808)
awm_container_opendata.375,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Londonstr. 10,POINT (699853.376601031 5334468.143097352)
awm_container_opendata.376,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Willibaldstraße 54,POINT (684842.1786007001 5334486.876298357)
awm_container_opendata.377,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Stahlgruberring 5,POINT (698230.3597009906 5334548.301997488)
awm_container_opendata.378,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Bergmannstraße 31,POINT (688749.655300777 5334523.682098146)
awm_container_opendata.379,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Haidelweg 10,POINT (682820.0526006627 5334571.703998452)
awm_container_opendata.380,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Valpichlerstraße 36,POINT (686536.5311007327 5334584.305098269)
